Garden Latitude,Garden Longitude,Kind,fracDate Collected,Country
42.30528787,-71.12250145,linden,,Spain
42.3027052,-71.12125575,,,
42.29387596,-71.12495551,hawthorn,,United States
42.30168118,-71.11810385,,,
42.29315002,-71.12395437,cherry,1993.50958904,Italy
42.29321885,-71.12393712,cherry,1993.50958904,Italy
42.30106276,-71.11929711,pear,2007.6630137,Russian Federation
42.30379136,-71.12061602,maple,1997.68767123,China
42.3047631,-71.1219671,linden,2000.00273224,Germany
42.29342572,-71.12743086,hornbeam,,
42.29650724,-71.12734804,yew,,
42.29502081,-71.12890112,cherry,1997.68767123,China
42.29778719,-71.12531847,pine,,Japan
42.30081059,-71.12503654,butternut,1998.83561644,United States
42.30254663,-71.11805074,maackia,,
42.29933619,-71.12567549,hemlock,,
42.29877399,-71.12236313,hemlock,,
42.30156946,-71.11746074,,1976.71857923,Armenia
42.30270379,-71.11999467,maple,,
42.29814072,-71.12592465,pine,,
42.30261058,-71.11830543,pine,1978.7890411,Canada
42.30254742,-71.12154699,birch,,
42.30045926,-71.12333389,pine,,Bosnia and Herzegovina
42.30226742,-71.11743139,hawthorn,,United States
42.29944103,-71.12335393,hemlock,,
42.29124851,-71.12548127,hackberry,,
42.29127639,-71.12544802,hackberry,,
42.29112616,-71.1255637,hackberry,,
42.29734513,-71.1293854,magnolia,,China
42.2991692,-71.1230131,hemlock,,
42.29593127,-71.12835158,elm,,
42.29274236,-71.12703316,oak,,
42.30041227,-71.12169494,ash,,United States
42.29917774,-71.12300342,hemlock,,
42.30050653,-71.12114733,,,
42.2932623,-71.12743746,oak,,
42.29289593,-71.12755027,oak,,
42.30081445,-71.1262231,magnolia,2000.68852459,United States
42.30274485,-71.12127953,birch,,
42.30271135,-71.11989558,,,United States
42.30391056,-71.12056926,maple,,Canada
42.29472109,-71.12361296,birch,1984.78688525,United States
42.29321309,-71.12736963,oak,,
42.2931825,-71.12739877,oak,,
42.29148261,-71.12729157,,,
42.29827472,-71.12578339,pine,,
42.30253609,-71.11818389,pine,1980.04098361,Mexico
42.29886483,-71.1240719,ironwood,,
42.30133877,-71.12110476,catalpa,1979.96986301,United States
42.30143003,-71.12092964,catalpa,1979.96986301,United States
42.29706394,-71.12559093,hemlock,,
42.30009204,-71.12300272,oak,,
42.29878319,-71.12834407,spruce,,
42.29926345,-71.12150163,pine,2000.00273224,Afghanistan
42.29913199,-71.12289108,pine,,
42.29687834,-71.12692576,yew,,
42.30344873,-71.12053369,maple,,
42.3026935,-71.12115343,sassafras,,
42.29369284,-71.12568005,mountain-ash,,Sweden
42.30098131,-71.11929026,pear,2007.6630137,Russian Federation
42.29329461,-71.12894072,aralia,,Japan
42.29784885,-71.12603539,fir,,Russian Federation
42.30049527,-71.12347477,birch,1918.97808219,United States
42.29385681,-71.12656776,,,
42.30028903,-71.12355048,birch,,Japan
42.30223693,-71.11716711,dogwood,,
42.29650748,-71.12741147,yew,,
42.30788598,-71.1203366,willow,,
42.29501775,-71.13154205,pine,,
42.29497645,-71.13158234,pine,,
42.2995017,-71.12335763,hemlock,,
42.30196375,-71.1228567,elm,,
42.30161592,-71.12374019,elm,,
42.30067907,-71.12180983,,,"Korea, Republic of"
42.29348124,-71.12896696,cedar,,Canada
42.30072683,-71.12077314,ash,1986.49863014,Canada
42.29500091,-71.12672873,malus,,
42.30326098,-71.12248197,urinoki,,
42.30272381,-71.12114595,birch,,
42.30238673,-71.12157089,oak,,
42.29730388,-71.12741003,spruce,,Russian Federation
42.30020537,-71.12559337,oak,,United States
42.29736815,-71.12852328,pine,1917.70684932,"Korea, Republic of"
42.29743429,-71.12960108,cedar,,Canada
42.29710268,-71.12943964,cedar,,Canada
42.29744763,-71.12964374,cedar,,Canada
42.29444417,-71.12332585,pignut,,
42.29303425,-71.12410558,cherry,,France
42.29347766,-71.12880838,cedar,,Canada
42.3028659,-71.12205858,,1997.69041096,China
42.30283533,-71.12215776,,1997.69041096,China
42.30461208,-71.12304319,linden,,
42.29528715,-71.12480251,pear,,
42.29764109,-71.12249738,hemlock,,China
42.30224351,-71.12405686,birch,,
42.29849446,-71.12784957,pine,1979.28767123,Russian Federation
42.29464371,-71.12696045,,,
42.29762205,-71.12516146,yew,,
42.29875325,-71.12559895,cedar,,
42.30382657,-71.1202049,maple,,
42.29731509,-71.12927326,,,Mexico
42.29353265,-71.12597642,malus,,
42.29280854,-71.12943292,linden,1997.67945205,China
42.29423599,-71.12341765,spruce,1984.77595628,Norway
42.29499303,-71.12618081,malus,,
42.3032916,-71.11965739,maple,,Japan
42.29430772,-71.1269341,malus,,
42.30382692,-71.12352156,maple,1997.67945205,China
42.30004444,-71.12235757,pine,,
42.29880149,-71.12089643,beech,,
42.30289588,-71.12092514,birch,,
42.29817821,-71.12552192,arborvitae,,
42.3038103,-71.1234736,maple,1997.67945205,China
42.30360934,-71.12349921,hemlock,,
42.29741522,-71.12824816,pine,1997.67671233,China
42.30001723,-71.12240966,pine,,
42.30264955,-71.12117857,hickory,,
42.30282696,-71.12102202,,,
42.30319314,-71.12343771,hemlock,,
42.29591817,-71.13200895,maple,,
42.30253037,-71.11811369,pine,1980.04098361,Mexico
42.29415767,-71.12667358,malus,,
42.29433322,-71.12647615,malus,,
42.29285391,-71.12664427,oak,,
42.30072989,-71.12654378,dogwood,,
42.30284664,-71.12189213,oak,,
42.29875822,-71.1253144,hemlock,,
42.29226129,-71.12639268,oak,,
42.30185646,-71.11806739,cherry,,
42.30186422,-71.11810105,cherry,,
42.30266241,-71.12110465,hickory,,
42.29989364,-71.12279425,maackia,1997.75616438,Japan
42.29646649,-71.12772211,maple,1997.02739726,Japan
42.29757793,-71.12754326,spruce,,Finland
42.29496953,-71.12402076,pear,2007.6630137,Russian Federation
42.30235236,-71.12155076,dogwood,,
42.30141686,-71.11749601,hawthorn,,United States
42.30199747,-71.12276243,elm,,
42.30171849,-71.12233617,elm,,
42.29292714,-71.12940939,ash,,
42.29371453,-71.1265298,,,
42.30242498,-71.12151891,oak,,
42.29849883,-71.12908826,oak,,
42.30201011,-71.11741119,cherry,1997.68767123,China
42.30229845,-71.12177181,oak,,
42.29830813,-71.12922468,oak,,
42.30521155,-71.12209781,linden,1979.29315068,United States
42.29726527,-71.12927251,,,Mexico
42.29372918,-71.12597409,malus,,
42.2953467,-71.12320511,oak,,
42.30376756,-71.12342367,hemlock,,United States
42.3070282,-71.1202565,maple,,
42.30378032,-71.12353662,maple,1997.67945205,China
42.29090146,-71.12652511,oak,,
42.29273608,-71.12600048,cypress,,
42.29261321,-71.12587162,cypress,,
42.29269893,-71.12590953,cypress,,
42.29264918,-71.12583376,cypress,,
42.29276993,-71.12600702,cypress,,
42.30299328,-71.12271963,buckeye,,United States
42.29855602,-71.12802105,,2000.00273224,China
42.30289672,-71.12201773,birch,,
42.29900962,-71.1222259,maple,1907.49863014,China
42.30345793,-71.12034995,maple,1997.67945205,China
42.30586901,-71.12226266,stewartia,2004.69125683,China
42.29443339,-71.12440135,locust,,
42.29684848,-71.12854184,larch,,
42.29784021,-71.12883161,fir,,
42.29881295,-71.12898356,oak,,
42.3005938,-71.12387422,pine,,
42.29290399,-71.1292245,,1997.67945205,China
42.29914447,-71.12306348,hemlock,,
42.29849182,-71.12179388,beech,,
42.30031726,-71.12188536,ash,,United States
42.30171741,-71.11802429,cherry,,
42.3017361,-71.11807541,cherry,,
42.29275064,-71.12831689,beech,,Japan
42.29971232,-71.1280209,oak,,
42.30719659,-71.12118142,cultivar,,
42.29277503,-71.12651173,oak,,
42.29603752,-71.12885101,larch,,
42.30266453,-71.12026784,maple,2004.67486339,China
42.30005691,-71.12241671,maple,2004.67486339,China
42.29716238,-71.12700052,fir,,United States
42.2987478,-71.12129399,oak,,Japan
42.30200264,-71.11687503,crabapple,1892.94808743,Japan
42.29832021,-71.12554142,cedar,,
42.29313121,-71.13021791,,,
42.30220547,-71.11739351,cherry,,United States
42.30106934,-71.1218576,elm,,
42.29912559,-71.12311734,pine,,
42.29286548,-71.12778,oak,,
42.30436227,-71.12244821,linden,,Japan
42.29288934,-71.12776908,oak,,
42.29615557,-71.1289117,larch,,
42.2998674,-71.12255178,albizia,,
42.30053828,-71.12441963,dogwood,,
42.30215135,-71.11673746,,,
42.29952438,-71.12290615,,,
42.29881886,-71.12373998,ironwood,,
42.29967044,-71.12301598,maple,1901.49863014,China
42.30329111,-71.12189604,oak,,
42.30281346,-71.11968431,,1987.49863014,Japan
42.30037705,-71.12444077,dogwood,,
42.29835004,-71.12860402,fir,,
42.29375979,-71.1293354,sweetgum,,
42.29883546,-71.12492348,hornbeam,1979.94246575,United States
42.30223154,-71.12410601,birch,1979.06849315,United States
42.3022236,-71.12398789,birch,1979.06849315,United States
42.2999775,-71.1230846,,,"Korea, Republic of"
42.29648172,-71.12409053,hemlock,2011.70684932,United States
42.29741402,-71.1260261,hemlock,2011.70684932,United States
42.29696817,-71.12564664,hemlock,2011.70684932,United States
42.30321064,-71.12206661,birch,,
42.29505693,-71.12413911,pear,,
42.30368577,-71.12035542,maple,,
42.2938329,-71.13025663,maple,,Japan
42.29378438,-71.12978231,maple,,Japan
42.29235247,-71.12897013,maple,,Japan
42.29172791,-71.12825702,maple,,Japan
42.29165678,-71.12772212,maple,,Japan
42.30254602,-71.12454573,dogwood,,
42.30444381,-71.12271038,linden,,
42.29413199,-71.12485625,,,
42.29427458,-71.12881851,,,
42.29671632,-71.12398845,hemlock,2011.70958904,United States
42.29632119,-71.12377207,hemlock,2011.70958904,United States
42.3018019,-71.12299484,hackberry,2004.5,Italy
42.29663443,-71.12402112,hemlock,2011.70958904,United States
42.30169209,-71.11711358,crabapple,,
42.29882069,-71.12225103,stewartia,,
42.29401141,-71.12707457,oak,,
42.29691805,-71.12545133,hemlock,,
42.29976311,-71.12442911,oak,,Turkey
42.30373133,-71.12286117,dogwood,,
42.30343869,-71.12171393,oak,,
42.29779265,-71.12808768,fir,,Poland
42.30027967,-71.12128033,ash,1997.68219178,China
42.30357176,-71.1226475,dogwood,,
42.29274646,-71.12922418,maple,1997.68767123,China
42.2925002,-71.12646405,oak,,
42.29605305,-71.12913827,larch,,
42.29725424,-71.12061572,hemlock,2011.70684932,United States
42.29601178,-71.12897417,,,
42.30275348,-71.12367762,dogwood,,
42.30161865,-71.12301355,,1918.49863014,"Korea, Republic of"
42.29939818,-71.12347124,oak,,United States
42.29805514,-71.12576621,pine,,
42.30266199,-71.11997854,,,
42.29827963,-71.12560594,pine,,
42.29593083,-71.12918664,larch,,
42.29289483,-71.12981892,,2001.49863014,"Korea, Democratic People's Republic of"
42.3030748,-71.12327221,hemlock,,United States
42.29725155,-71.12528805,hemlock,2011.70958904,United States
42.2994097,-71.12629421,arborvitae,,
42.30340516,-71.12054898,maple,,
42.298308,-71.12753202,spruce,,Country Unknown
42.30355188,-71.12019506,maple,,
42.30193439,-71.12061368,yellow-wood,,
42.29755595,-71.12118764,redwood,,China
42.30120808,-71.12381294,,,
42.29890957,-71.12801052,spruce,,
42.29590582,-71.12924453,larch,,
42.30220089,-71.12505202,planetree,,
42.30309161,-71.11958353,maple,1997.70684932,China
42.30320111,-71.1195134,maple,2007.74794521,Japan
42.29906753,-71.12566696,fir,,
42.29260194,-71.12589809,cypress,,United States
42.29257773,-71.125805,cypress,,United States
42.29822521,-71.12574672,pine,,
42.29283933,-71.12929104,maple,1997.68767123,China
42.30014681,-71.12310576,oak,,
42.29737316,-71.1270123,spruce,,
42.29935806,-71.12277585,,,
42.30289775,-71.11884341,servicetree,,
42.30011894,-71.12302478,oak,,
42.29977935,-71.12609559,oak,,
42.30383897,-71.12061625,maple,1997.68767123,China
42.30069243,-71.1219078,ash,1978.81917808,Japan
42.29951294,-71.12382093,oak,,United States
42.29543484,-71.12440205,oak,,
42.29501569,-71.12899396,nashi,1908.5,China
42.29828285,-71.12747302,tamarack,,
42.2980548,-71.12566271,pine,,
42.29241269,-71.12642135,oak,,
42.29564509,-71.12875832,apple,,Kazakhstan
42.29241456,-71.12899731,maple,1997.75068493,Japan
42.29807609,-71.12545928,pine,,
42.30273186,-71.12377929,maple,,
42.29902129,-71.12563037,hemlock,,
42.30122086,-71.123929,cherry,1939.71780822,China
42.29537516,-71.12395299,dogwood,,
42.298771,-71.12650496,pine,,
42.2981492,-71.12600222,pine,,
42.29964829,-71.12595437,,,
42.30209729,-71.12410479,birch,1997.69041096,China
42.29764652,-71.12734488,spruce,1926.00273973,China
42.29811389,-71.12611332,pine,,
42.30095685,-71.12526854,ash,,
42.29547802,-71.13135853,pine,,
42.29500587,-71.13140878,pine,,
42.29501208,-71.13148561,pine,,
42.30188659,-71.12322151,elm,,
42.29257062,-71.1258195,cypress,,United States
42.29261428,-71.12576719,cypress,,United States
42.29821734,-71.12585766,pine,,
42.29365975,-71.12634277,,,
42.30057497,-71.12149173,,,"Korea, Republic of"
42.29524462,-71.12682725,dogwood,,
42.3000796,-71.1223112,pine,,
42.3022551,-71.11702854,cherry,,
42.30172031,-71.1221513,elm,2000.40163934,Georgia
42.30098577,-71.12401009,birch,2008.5,China
42.29527804,-71.12690221,dogwood,,
42.29261658,-71.12903818,maple,1919.49863014,Japan
42.29843123,-71.12581204,pine,,
42.30346585,-71.12008242,maple,1883.7890411,United States
42.29511062,-71.13252038,tree,,"Korea, Republic of"
42.29350655,-71.12772761,oak,,
42.29796957,-71.12561146,pine,,
42.30029052,-71.12254867,dogwood,,
42.29537935,-71.12742,oak,,Japan
42.29368323,-71.12961061,maple,,
42.30191824,-71.11806112,,,
42.29479894,-71.12707401,pear,1918.49863014,Japan
42.30674522,-71.12156029,yellow-poplar,,
42.30712094,-71.12098059,magnolia,2007.77534247,Japan
42.30173071,-71.12293972,hackberry,,United States
42.29388826,-71.12853635,honeylocust,,
42.29270316,-71.12927195,maple,1997.75068493,Japan
42.30117674,-71.12043185,catalpa,2008.5,China
42.29221317,-71.12479474,pine,,
42.29215857,-71.12478726,pine,,
42.29385326,-71.13019244,stewartia,,
42.29451706,-71.12972061,spruce,1911.49863014,China
42.30156459,-71.12004845,honeylocust,,
42.30207518,-71.12405686,birch,1997.69041096,China
42.29504136,-71.13144531,pine,,
42.29769591,-71.12971942,spruce,,
42.30130542,-71.12412125,alder,1997.71232877,China
42.29500773,-71.13160998,pine,,
42.29548159,-71.13171455,pine,,
42.29550713,-71.13177634,pine,,
42.29840395,-71.12925723,cherry,1915.49863014,Japan
42.30011627,-71.12245719,pine,,
42.30013035,-71.1224679,pine,,
42.29452566,-71.13028869,,,Iceland
42.29818672,-71.12665751,pine,,Bulgaria
42.29729448,-71.12705941,spruce,,Russian Federation
42.29609279,-71.12982864,katsura,2008.5,China
42.30219636,-71.12335009,,2001.67671233,China
42.30226312,-71.12362694,,2001.67671233,China
42.2985714,-71.12920515,pine,,United States
42.30684863,-71.12194986,,,China
42.29678318,-71.12532645,hemlock,,
42.30292819,-71.12039527,maple,,
42.30074155,-71.12405736,cherry,,
42.29269636,-71.12592458,cypress,,
42.29274888,-71.12595876,cypress,,
42.30002534,-71.12236857,pine,,
42.29894012,-71.12210161,,1997.84657534,Japan
42.3010194,-71.12644176,,2003.21917808,Japan
42.29440535,-71.12393013,maple,,
42.2966768,-71.12383747,cedar,,United States
42.3047155,-71.12218139,tree,,
42.29471644,-71.12898926,cherry,,
42.30175464,-71.12337489,birch,2005.95890411,United States
42.30168326,-71.12336423,birch,2005.95890411,United States
42.30629843,-71.12156236,katsura,2005.7369863,China
42.29890386,-71.12264512,katsura,2005.7369863,China
42.29834015,-71.12649641,pine,1997.71506849,China
42.29358648,-71.12819058,honeylocust,,China
42.29443159,-71.12437516,locust,,
42.30031513,-71.12338716,oak,2012.80874317,United States
42.30345595,-71.12252565,chestnut,1913.49863014,United States
42.29266761,-71.1258671,,1997.69315068,China
42.29209408,-71.12625998,maidenhair-tree,2007.36712329,China
42.30439685,-71.12283826,basswood,,
42.30050262,-71.12676428,ironwood,,
42.29920928,-71.12373613,oak,,United States
42.29200143,-71.12633323,maidenhair-tree,2007.36712329,China
42.30162633,-71.12281025,,,"Korea, Republic of"
42.29562298,-71.12446352,dogwood,,
42.29866296,-71.12133963,oak,,Japan
42.29894378,-71.12128559,oak,,Japan
42.29407747,-71.12995674,oak,,
42.2998762,-71.12342276,oak,,
42.30009996,-71.12245326,pine,,
42.29535691,-71.12933796,spruce,,
42.29312369,-71.13021624,,,
42.29979491,-71.12321998,oak,,United States
42.29993328,-71.12280047,maackia,1997.75616438,Japan
42.30179792,-71.12402523,,,"Korea, Republic of"
42.30052663,-71.12447611,oak,2012.80874317,United States
42.29948282,-71.12306916,oak,2012.80874317,United States
42.29834019,-71.1294536,hawthorn,,United States
42.30788394,-71.12051964,magnolia,,
42.3001453,-71.12244376,pine,,
42.30694749,-71.12205423,spruce,1914.49863014,Japan
42.30722155,-71.12155919,spruce,1911.49863014,China
42.30007825,-71.12250942,pine,,
42.30036,-71.12343882,oak,2012.81147541,United States
42.2956696,-71.12803241,,,
42.29567533,-71.12799423,,,
42.29676931,-71.12527848,hemlock,,
42.29942971,-71.12291333,birch,1997.69315068,China
42.29937545,-71.12289211,birch,1997.69315068,China
42.29264629,-71.12587225,cypress,,
42.29261803,-71.12589822,cypress,,
42.29264978,-71.12590462,cypress,,
42.29292562,-71.12829548,,,
42.29444048,-71.12438985,locust,,
42.29337657,-71.12920887,maple,,
42.29734779,-71.1282658,larch,1997.69315068,China
42.29676582,-71.12843883,larch,,
42.29420839,-71.12653482,crabapple,,
42.30152343,-71.12016279,,,China
42.2995932,-71.11990591,dogwood,,
42.30320079,-71.12042238,hickory,,
42.29879836,-71.12126338,oak,,Japan
42.29877621,-71.12799234,hemlock,,
42.30266141,-71.1203593,,,
42.30284993,-71.1200371,,,
42.29867861,-71.12897995,,,
42.29314521,-71.13018911,,,
42.29287398,-71.12973167,,2001.49863014,"Korea, Democratic People's Republic of"
42.29339023,-71.12466824,fir,,China
42.2974597,-71.12832615,fir,1987.00273973,"Korea, Republic of"
42.29556545,-71.12394433,,,Hungary
42.3026412,-71.12415778,oak,,
42.30220392,-71.11666319,yew,,Bulgaria
42.3068238,-71.1220099,spruce,1914.49863014,Japan
42.2970446,-71.12047178,linden,1997.69315068,China
42.29894479,-71.12414633,ironwood,,Germany
42.30143509,-71.12285347,elm,,United States
42.30249085,-71.12426102,dogwood,,
42.2986455,-71.12810193,pine,,
42.29153008,-71.12524684,pine,,China
42.29563904,-71.12803986,,,
42.30398287,-71.1203048,maple,,
42.29908465,-71.12141408,spruce,,
42.29941805,-71.12531983,spruce,,
42.29810807,-71.12595727,pine,1997.70410959,China
42.30207491,-71.12061352,redbud,,
42.30078802,-71.11942359,pine,2001.49863014,"Korea, Democratic People's Republic of"
42.29693408,-71.12682599,yew,,Bulgaria
42.2975078,-71.12945175,spruce,1911.49863014,China
42.29304748,-71.12989573,redwood,,China
42.30137508,-71.1224534,ash,,Switzerland
42.29381092,-71.12604995,ash,,
42.29888124,-71.12135006,oak,,
42.29909012,-71.12547113,spruce,,
42.29553258,-71.12784975,,,
42.2938133,-71.12593905,ash,,
42.30295172,-71.11939759,maple,1997.70684932,China
42.30027684,-71.1246072,oak,,Turkey
42.30205556,-71.12355905,,1997.69315068,China
42.29872048,-71.12382037,ironwood,,Czech Republic
42.30290094,-71.11897647,ash,,
42.29826946,-71.12430895,cedar,,
42.30161998,-71.11989618,tupelo,,United States
42.30339483,-71.1211977,tupelo,,United States
42.30348832,-71.12125426,tupelo,,United States
42.29524271,-71.13157526,maple,,
42.29754043,-71.12882165,fir,,
42.30171544,-71.12566331,stewartia,1980.72131148,China
42.29832602,-71.12124378,beech,1911.49863014,China
42.29794736,-71.12429774,juniper,,
42.30488222,-71.12064318,,,Japan
42.29837566,-71.12114589,beech,1911.49863014,China
42.30049827,-71.12016268,pine,,
42.29734452,-71.12842232,spruce,,
42.2928675,-71.12955713,,2001.49863014,"Korea, Democratic People's Republic of"
42.29770124,-71.12657451,,,
42.29881504,-71.12444752,ironwood,,Germany
42.30142729,-71.12624611,hop-tree,,
42.29853713,-71.12027592,pine,,
42.30705875,-71.12069289,maple,1997.70684932,China
42.30290828,-71.11953832,maple,1997.70684932,China
42.30317135,-71.11956657,maple,2002.68493151,Armenia
42.29943272,-71.12548492,spruce,,
42.30075824,-71.11948624,pine,2001.49863014,"Korea, Democratic People's Republic of"
42.30228769,-71.12145649,redbud,,
42.30288306,-71.11973489,,,
42.30027491,-71.12112997,ash,,
42.29746524,-71.1294586,spruce,1911.49863014,China
42.29761871,-71.12094208,redwood,,China
42.29286317,-71.12782414,oak,,
42.29751079,-71.1269131,,,"Korea, Democratic People's Republic of"
42.29427699,-71.12467256,locust,1953.49863014,United States
42.29855534,-71.12543369,dogwood,,
42.29545738,-71.12313863,maple,,
42.29856766,-71.1275364,spruce,,
42.30620482,-71.11979952,cedar,,
42.30617584,-71.11979452,cedar,,
42.30411892,-71.12302816,linden,1997.70684932,China
42.30075942,-71.11946987,pine,,
42.30072394,-71.11952923,pine,,
42.29670663,-71.12541192,hemlock,,
42.30385226,-71.12054684,maple,1997.70684932,China
42.29809079,-71.12738014,spruce,,
42.29817319,-71.12747047,spruce,,
42.29758734,-71.12749604,spruce,,Japan
42.29378636,-71.1275948,crabapple,,
42.30720375,-71.12042521,magnolia,2007.77534247,Japan
42.307222,-71.12034996,magnolia,2007.77534247,Japan
42.30018885,-71.12119955,ash,1994.70136986,China
42.30518986,-71.12038747,alder,2007.7369863,Japan
42.29801401,-71.122576,beech,,"Korea, Republic of"
42.29316699,-71.12772165,beech,,
42.29881324,-71.12223598,,,
42.2981296,-71.12661029,,,
42.29687773,-71.12905529,larch,,Russian Federation
42.30004883,-71.12284902,redbud,,
42.29327187,-71.12428644,,,United States
42.2983035,-71.12615812,pine,,Bulgaria
42.29654513,-71.12708559,hemlock,,
42.29916123,-71.12417367,hop-hornbeam,,Croatia
42.29971634,-71.12114219,oak,,United States
42.29950664,-71.12083691,oak,,United States
42.30055089,-71.12359826,,,Japan
42.29273156,-71.12760167,oak,,
42.30687336,-71.12195097,,,China
42.30243883,-71.12066024,acacia,,
42.29849541,-71.12437269,cedar,,
42.29836546,-71.12415275,juniper,,
42.30488886,-71.12264411,linden,,
42.30250382,-71.12015688,maple,1973.49863014,United States
42.30076918,-71.12411635,cherry,,
42.30180324,-71.12217858,elm,2000.40163934,Georgia
42.29952579,-71.12282025,dogwood,,China
42.29441756,-71.13027103,dogwood,,China
42.29534759,-71.12337116,maple,,
42.2966657,-71.12380058,cedar,,United States
42.30707782,-71.12191293,spruce,1911.08767123,China
42.29600259,-71.12960063,fir,2008.72131148,United States
42.29412391,-71.12427276,poplar,,
42.29419227,-71.12429587,poplar,,
42.29864639,-71.12585973,pine,1997.71506849,China
42.29543386,-71.12885993,pine,,
42.2976888,-71.12741841,,,United States
42.2985853,-71.12618541,pine,,
42.30070286,-71.12321508,birch,,"Korea, Republic of"
42.30085566,-71.12298833,,,Norway
42.2947513,-71.12487196,,,
42.29781062,-71.1272004,,,United States
42.29866948,-71.12650926,pine,1997.71506849,China
42.3008474,-71.1195211,pine,1997.71506849,China
42.30034042,-71.12136436,ash,,China
42.30142481,-71.12113035,catalpa,2008.5,China
42.30150288,-71.12093045,catalpa,2008.5,China
42.29546408,-71.13147437,hemlock,2002.7890411,China
42.29610314,-71.13285088,hemlock,2002.7890411,China
42.30086852,-71.119318,hemlock,2002.7890411,China
42.30211134,-71.12139083,redbud,1995.32876712,United States
42.2967039,-71.12385422,hemlock,2002.7890411,China
42.29671475,-71.12389038,hemlock,2002.7890411,China
42.29744521,-71.12262841,hemlock,2002.7890411,China
42.29742104,-71.12256585,hemlock,2002.7890411,China
42.30054439,-71.12453121,oak,2012.80874317,United States
42.30231338,-71.11722411,pine,,
42.30241086,-71.11765602,pine,,
42.2983286,-71.12945537,hawthorn,,United States
42.29725531,-71.12907816,larch,,Russian Federation
42.30669984,-71.12169328,yellow-poplar,2005.08493151,United States
42.30670855,-71.12214695,yellow-poplar,2005.08493151,United States
42.29324097,-71.12580761,,,China
42.2935241,-71.12890559,cedar,1992.65846995,United States
42.29627607,-71.12981634,katsura,2008.5,China
42.29981938,-71.12108042,beech,,France
42.30141392,-71.12237935,ash,,Canada
42.29927868,-71.12002821,dogwood,,
42.29895321,-71.12153727,oak,2012.81147541,United States
42.29165807,-71.12570763,oak,,"Korea, Republic of"
42.29694832,-71.12927249,pine,,
42.29258846,-71.12519153,hawthorn,,
42.29940989,-71.11996952,dogwood,,
42.29996354,-71.12026563,elm,,
42.30683834,-71.12220291,cedar,,United States
42.29720936,-71.12871035,larch,,Russian Federation
42.29560573,-71.12396215,,,Hungary
42.30088774,-71.11922222,lebanon,,
42.30020847,-71.1234144,oak,2012.80601093,United States
42.30128123,-71.12304801,elm,,
42.30112284,-71.12306107,elm,,
42.29150274,-71.12777278,maple,,
42.30247915,-71.12017805,maple,1973.49863014,United States
42.29273034,-71.1251338,larch,,China
42.29274744,-71.12766621,oak,,
42.29964355,-71.11988009,dogwood,,
42.30093843,-71.12129951,catalpa,,
42.30133788,-71.11899977,elm,,United States
42.29155983,-71.12525275,pine,,China
42.30689357,-71.12036039,,,
42.3006612,-71.12366499,,,"Korea, Republic of"
42.29660099,-71.12385795,cedar,,United States
42.29491576,-71.12686606,hawthorn,1899.49863014,United States
42.30182427,-71.11784857,cherry,,
42.2969577,-71.12669032,yew,,
42.2941095,-71.12467736,cottonwood,1994.46849315,Canada
42.29759649,-71.12068371,hawthorn,,United States
42.29803735,-71.12593967,pine,1997.71506849,China
42.30157844,-71.12256955,,,"Korea, Republic of"
42.30378322,-71.12242418,horsechestnut,,United States
42.3030182,-71.12041747,,,
42.29805539,-71.12078306,dogwood,,
42.30037714,-71.12094829,ash,,
42.30168958,-71.12361925,birch,2004.96721311,United States
42.29909504,-71.12191232,,,Lebanon
42.30365267,-71.12052905,maple,,
42.29916728,-71.12054075,fir,,United States
42.29269806,-71.12556476,ash,,Switzerland
42.30125789,-71.12348507,elm,1995.32876712,United States
42.29825493,-71.12418317,juniper,,
42.29261045,-71.12584521,cypress,1991.80273973,United States
42.29259422,-71.12583086,cypress,1991.80273973,United States
42.2945369,-71.125794,crabapple,,
42.29955892,-71.12311323,oak,2012.81147541,United States
42.293296,-71.1253636,hawthorn,,
42.3055677,-71.12109086,willow,,
42.29831189,-71.12536413,torreya,1989.7260274,
42.29938399,-71.12000193,dogwood,,
42.29890487,-71.12286212,oak,1908.5,China
42.29732033,-71.12874781,spruce,,
42.30103814,-71.1236407,birch,2007.49863014,Russian Federation
42.30191257,-71.11736936,,,
42.29502111,-71.12462199,redwood,,China
42.29952487,-71.11992967,dogwood,,
42.30118114,-71.12486499,walnut,,China
42.30298293,-71.12009863,,,
42.2953358,-71.12838012,,,
42.29834994,-71.12914629,fir,,
42.29262746,-71.12500688,,,China
42.30681611,-71.12222844,cedar,,United States
42.30686535,-71.12219195,cedar,,United States
42.29260581,-71.1250702,,,China
42.29260507,-71.12504123,,,China
42.29871199,-71.12187372,redwood,,China
42.30149712,-71.12373409,,,Sweden
42.29310559,-71.12474093,,,
42.29918846,-71.12540591,spruce,,China
42.29464472,-71.12342086,oak,,
42.29339015,-71.12463395,fir,,China
42.30113008,-71.12298289,elm,,
42.30118442,-71.12273436,elm,,
42.29493144,-71.12909358,cherry,,
42.29483822,-71.12938164,cherry,,
42.29801655,-71.12910795,,,"Korea, Democratic People's Republic of"
42.30808489,-71.12093224,pine,,
42.29871661,-71.12053034,dogwood,,
42.30163789,-71.11823963,,,
42.29850901,-71.12028126,dogwood,,
42.30076755,-71.11944025,pine,,
42.30802879,-71.12107309,pine,,
42.29089547,-71.1257684,spruce,,China
42.30073779,-71.11956981,pine,,
42.29787538,-71.12109115,dogwood,,
